countrycode,country,year,rgdpo,pop,emp,avh,rgdpna,rgdpna/pop,rgdpo/pop,rgdpo/(avh*emp),rgdpna/(avh*emp),continent
HUN,Hungary,1996,155742.9531,10.332453,3.944169044,1945.978548,155881.1563,15086.55846,15073.18283,20.29153197,20.30953827,Europe
HUN,Hungary,1997,154756.7969,10.30848,3.98291111,1954.304617,160780.7031,15596.93603,15012.57187,19.88185307,20.65575394,Europe
HUN,Hungary,1998,155203.0156,10.279602,4.017018318,1945.061342,167051.1563,16250.74164,15098.15415,19.86383234,21.38022993,Europe
HUN,Hungary,1999,158094.2344,10.249416,4.096072197,1952.403257,172181.3438,16799.13702,15424.70658,19.76873616,21.53024473,Europe
HUN,Hungary,2000,169189.0938,10.220507,4.120501518,1932.402049,179893.6719,17601.24736,16553.88463,21.2483297,22.59270953,Europe
HUN,Hungary,2001,178936.125,10.193449,4.127087116,1897.764963,187222.7031,18366.96325,17554.03152,22.84609443,23.90410295,Europe
HUN,Hungary,2002,188578.7969,10.167283,4.121914864,1883.632297,196099.4688,19287.30308,18547.60971,24.28833336,25.25697134,Europe
HUN,Hungary,2003,195194.2969,10.141342,4.202680111,1856.287438,204109.2031,20126.44906,19247.38332,25.02047579,26.16320998,Europe
HUN,Hungary,2004,192938.7031,10.11448,4.155988216,1858.611122,213953.0938,21153.14814,19075.49406,24.97793411,27.69846688,Europe
HUN,Hungary,2005,213748.7969,10.085937,4.122547626,1834.053181,223032.4531,22113.21101,21192.7555,28.27001721,29.49785627,Europe
HUN,Hungary,2006,213627.0313,10.055653,4.149789333,1813.879671,232022.9219,23073.87913,21244.47127,28.38060712,30.82452324,Europe
HUN,Hungary,2007,214849.6094,10.024149,4.112921238,1787.781026,232584.8281,23202.45121,21433.2019,29.21930298,31.6312726,Europe
HUN,Hungary,2008,232411.3594,9.991867,4.035188198,1791.238,235046.25,23523.75687,23260.05334,32.15438906,32.51892932,Europe
HUN,Hungary,2009,223814.2031,9.959439,3.951102018,1758.222505,219299.2188,22019.23409,22472.57131,32.21777655,31.56785016,Europe
HUN,Hungary,2010,236413.0938,9.92737,3.920938253,1766.35687,221760.125,22338.25525,23814.27244,34.1352487,32.01953368,Europe
HUN,Hungary,2011,241607.9531,9.89568,3.924381971,1753.670649,226055.875,22843.89501,24415.49779,35.10685461,32.84705919,Europe
HUN,Hungary,2012,238506.25,9.864358,3.963219881,1738.251805,222934.875,22600.03895,24178.58821,34.62094414,32.36064403,Europe
HUN,Hungary,2013,238943.6719,9.833923,4.011578083,1733.625204,227083.1563,23091.8176,24297.89941,34.35777815,32.65235125,Europe
HUN,Hungary,2014,244114.2813,9.804991,4.193594456,1748.551444,236686.3906,24139.37867,24896.94088,33.29111521,32.27813571,Europe
HUN,Hungary,2015,247172.9063,9.777923,4.285135269,1745.947983,245726.4531,25130.74128,25278.67178,33.03733656,32.84400243,Europe
HUN,Hungary,2016,247402.4219,9.752975,4.446020603,1760.155066,250985,25734.19905,25366.86723,31.61415265,32.07194999,Europe
HUN,Hungary,2017,261819.4688,9.729823,4.532870293,1747.354152,261819.4688,26908.96522,26908.96522,33.0558028,33.0558028,Europe
HUN,Hungary,2018,270981.6563,9.707499,4.635050297,1728.87777,275971.5938,28428.70174,27914.67259,33.81591565,34.43861207,Europe
HUN,Hungary,2019,283145.1563,9.684679,4.711576939,1725.227965,288606.0938,29800.27461,29236.40074,34.83343955,35.50526187,Europe
IDN,Indonesia,1970,151525.25,115.364743,34.02201843,1893.49521,195463.0156,1694.304608,1313.445044,2.35212676,3.034172785,Asia
IDN,Indonesia,1971,162945.2656,118.465395,34.85772324,1892.732689,209155.25,1765.538789,1375.467204,2.469752572,3.170154804,Asia
IDN,Indonesia,1972,183048.7188,121.617506,35.61795044,1918.57464,228844.8906,1881.67722,1505.118176,2.678669104,3.348833809,Asia
IDN,Indonesia,1973,206371.75,124.81394,37.66153717,1925.898201,254720.5313,2040.801943,1653.435105,2.845239816,3.511822706,Asia
IDN,Indonesia,1974,224811.7188,128.046766,38.75919342,1920.832988,274183.875,2141.279187,1755.700091,3.019636105,3.682795243,Asia
IDN,Indonesia,1975,236827.0938,131.309954,39.13277435,1900.501876,287838.375,2192.052973,1803.573046,3.184362084,3.870256537,Asia
IDN,Indonesia,1976,256837.4688,134.594192,39.88511658,1862.275075,307641.1563,2285.694142,1908.235897,3.457830373,4.141805864,Asia
IDN,Indonesia,1977,280462.1563,137.897874,40.70330811,1877.682044,334610.6875,2426.51085,2033.839595,3.669631947,4.378123898,Asia
IDN,Indonesia,1978,302596.7813,141.231784,42.26562119,1981.188658,360863.5313,2555.115577,2142.554407,3.61369267,4.30952997,Asia
IDN,Indonesia,1979,323892.5313,144.612203,43.16946793,1992.020289,383419.875,2651.365978,2239.731672,3.766435028,4.458658068,Asia
IDN,Indonesia,1980,356559.6563,148.047741,45.5106163,2005.733023,421290.3438,2845.638447,2408.409975,3.906127013,4.615254595,Asia
IDN,Indonesia,1981,387239.7813,151.542074,48.62848282,2035.18644,454709.9375,3000.552424,2555.328504,3.912776539,4.59451343,Asia
IDN,Indonesia,1982,394088.8125,155.081467,49.91667938,2013.323524,464894.2188,2997.741946,2541.172844,3.921343176,4.625885624,Asia
IDN,Indonesia,1983,423226.2813,158.635921,52.09744263,2050.59575,505689.1563,3187.734235,2667.909504,3.961650603,4.733552332,Asia
IDN,Indonesia,1984,446602.9688,162.165191,54.81812668,2056.116198,540959.625,3335.855381,2754.000202,3.962321957,4.799466976,Asia
IDN,Indonesia,1985,452170.9688,165.639504,57.43982315,2029.462182,554282.125,3346.316015,2729.849811,3.878900313,4.75484995,Asia
IDN,Indonesia,1986,462805.7813,169.046039,60.11017609,1887.710426,586849.0625,3471.533944,2737.749929,4.07864025,5.171815703,Asia
IDN,Indonesia,1987,480166.4688,172.389234,62.67347336,1889.942773,615754.6875,3571.885977,2785.362274,4.053772862,5.198467207,Asia
IDN,Indonesia,1988,497476.5625,175.677763,66.65659332,1886.146779,651344.4375,3707.608899,2831.756017,3.95689043,5.180743709,Asia
IDN,Indonesia,1989,550874.0625,178.927891,71.24385071,1891.335575,710516.625,3970.966298,3078.748983,4.08823967,5.273006028,Asia
IDN,Indonesia,1990,625933.5625,182.151216,73.69100952,1909.302147,774478.125,4251.84164,3436.34029,4.448760969,5.504526775,Asia
IDN,Indonesia,1991,681794.875,185.35143,74.38121796,1928.362462,843623.25,4551.479587,3678.390153,4.75337172,5.881614905,Asia
IDN,Indonesia,1992,727030,188.522984,76.35743713,1895.620262,904537,4798.019747,3856.452856,5.022843496,6.249188875,Asia
IDN,Indonesia,1993,774670.625,191.658035,77.01702118,1897.33487,970148.875,5061.874265,4041.941811,5.301348839,6.639076591,Asia
IDN,Indonesia,1994,832718.6875,194.745287,80.18457794,1929.509711,1043297.75,5357.242612,4275.937561,5.382208214,6.74326853,Asia
IDN,Indonesia,1995,910664.25,197.778594,82.12924957,1927.963877,1129058.375,5708.698561,4604.46316,5.751240655,7.130494502,Asia
IDN,Indonesia,1996,990453.1875,200.75659,84.07391357,1917.221617,1217328.375,6063.703189,4933.602366,6.144695594,7.552211853,Asia
IDN,Indonesia,1997,1006608.375,203.688312,85.39839935,1923.395925,1274538.375,6257.297547,4941.90543,6.128329632,7.759513515,Asia
IDN,Indonesia,1998,814768.0625,206.591122,87.76756287,1956.473013,1107235.75,5359.551462,3943.867745,4.744889427,6.448106455,Asia
IDN,Indonesia,1999,821752.5,208.615169,89.48668671,1971.892896,1115993.625,5349.532493,3939.083164,4.656925424,6.324409217,Asia
IDN,Indonesia,2000,793973.8125,211.513823,91.54851532,1979.11569,1170903.125,5535.823184,3753.767963,4.382114198,6.462469073,Asia
IDN,Indonesia,2001,815028.5,214.427417,91.96099854,2021.000555,1213564.625,5659.559034,3800.952842,4.385334083,6.529693516,Asia
IDN,Indonesia,2002,829739.1875,217.357793,93.1680603,1993.86929,1268168.625,5834.475072,3817.388721,4.466608248,6.826738481,Asia
IDN,Indonesia,2003,842517.75,220.309469,94.51338959,2020.799809,1328791.75,6031.478157,3824.246656,4.411257689,6.957292976,Asia
IDN,Indonesia,2004,921806.25,223.285676,95.38381958,2046.923596,1395641.625,6250.4754,4128.371629,4.721318583,7.148214432,Asia
IDN,Indonesia,2005,1007610.188,226.28947,96.16926575,2024.379086,1475089.5,6518.595408,4452.748895,5.175644135,7.576876865,Asia
IDN,Indonesia,2006,1118665.625,229.318262,96.86589813,2039.524805,1556233.625,6786.34842,4878.223022,5.662398,7.877254802,Asia
IDN,Indonesia,2007,1252987.625,232.374245,100.3124161,2078.155327,1654976.75,7122.031747,5392.11058,6.010548229,7.938879344,Asia
IDN,Indonesia,2008,1502774.875,235.469762,103.5078812,2055.93803,1754502.375,7451.072953,6382.029107,7.06171989,8.24461769,Asia
IDN,Indonesia,2009,1666514,238.620563,105.6863174,2075.39602,1835716,7693.033563,6983.949661,7.597823864,8.369234722,Asia
IDN,Indonesia,2010,1977505.375,241.834215,108.154747,2066.00066,1949968.25,8063.243863,8177.111642,8.849966585,8.726729177,Asia
IDN,Indonesia,2011,2396154.5,245.115987,109.7310867,2034.819796,2070277,8446.111677,9775.594523,10.73146918,9.27198719,Asia
IDN,Indonesia,2012,2561309.5,248.451722,113.2834167,2037.895569,2195115.75,8835.180261,10309.08331,11.09465485,9.508437617,Asia
IDN,Indonesia,2013,2620225,251.805307,114.3453445,2034.999571,2317104,9201.966502,10405.75765,11.26045078,9.957784365,Asia
IDN,Indonesia,2014,2668206.25,255.128076,116.3989792,2017.972121,2433113.75,9536.832591,10458.30115,11.35939139,10.35852884,Asia
IDN,Indonesia,2015,2647758.75,258.383256,117.8330078,2024.286945,2551760.25,9875.87311,10247.40841,11.10041905,10.69795656,Asia
IDN,Indonesia,2016,2698172,261.556381,119.5298386,2014.538886,2680192,10247.09086,10315.8332,11.20514919,11.13048064,Asia
IDN,Indonesia,2017,2816072.25,264.650963,122.7806396,2019.923395,2816072.25,10640.70283,10640.70283,11.35478727,11.35478727,Asia
IDN,Indonesia,2018,3010715.75,267.670543,127.0678329,2019.923395,2961655,11064.55334,11247.84116,11.73003294,11.53888763,Asia
IDN,Indonesia,2019,3137931,270.625568,131.1706848,2019.923395,3110469.5,11493.62761,11595.10176,11.84327202,11.73962601,Asia
IND,India,1970,796236.5,555.189792,195.3599854,2077.330824,684888.8125,1233.612041,1434.169921,1.96200813,1.687636046,Asia
IND,India,1971,829829.4375,567.868018,201.4246216,2077.085141,696140.9375,1225.885092,1461.306873,1.983453309,1.663911864,Asia
IND,India,1972,858099.625,581.087256,207.6302032,2076.560395,692289.25,1191.36884,1476.713895,1.990227012,1.605655946,Asia
IND,India,1973,909386.25,594.770134,214.0022125,2074.829158,715103.8125,1202.319638,1528.970939,2.048084058,1.61052877,Asia
IND,India,1974,904747.625,608.8026,220.5822144,2072.365691,723580.125,1188.529952,1486.109989,1.979204027,1.582886385,Asia
IND,India,1975,992981.75,623.102897,227.3964539,2069.956442,789787.125,1267.506745,1593.607982,2.109581811,1.67789645,Asia
IND,India,1976,982880.75,637.630087,234.4356537,2067.159992,802922.0625,1259.228633,1541.459178,2.028164034,1.656821186,Asia
IND,India,1977,977802,652.408776,241.6928253,2065.379532,861172.1875,1319.988662,1498.756663,1.958787365,1.725148036,Asia
IND,India,1978,958906.1875,667.499806,249.1635132,2064.417786,910366.875,1363.845902,1436.563994,1.86420678,1.769841642,Asia
IND,India,1979,893033.875,682.995354,256.8391113,2064.224594,862680.25,1263.083629,1307.525549,1.684417816,1.627165579,Asia
IND,India,1980,915997.625,698.952844,264.706665,2064.027914,920788.8125,1317.383312,1310.528504,1.676539943,1.685309198,Asia
IND,India,1981,908021.875,715.384993,272.151123,2063.622974,976093.25,1364.430705,1269.27722,1.616798235,1.738004212,Asia
IND,India,1982,887006.4375,732.239504,279.7120972,2064.153049,1010019.688,1379.357003,1211.361082,1.536291497,1.74934994,Asia
IND,India,1983,912422,749.428958,287.361969,2065.120474,1083638.875,1445.952766,1217.48965,1.537521032,1.826038347,Asia
IND,India,1984,914404.1875,766.83341,295.0686035,2066.708305,1125042,1467.127,1192.441768,1.49946392,1.844873318,Asia
IND,India,1985,929310.625,784.360008,302.795166,2068.607637,1184155,1509.708537,1184.801132,1.483658132,1.890520939,Asia
IND,India,1986,968671.0625,801.975244,311.1026001,2070.577818,1240717,1547.076433,1207.856564,1.503769002,1.926094251,Asia
IND,India,1987,1019727.625,819.682102,319.5054932,2072.270545,1289915.75,1573.678072,1244.052569,1.540137167,1.948213563,Asia
IND,India,1988,1099895.625,837.46893,328.0375977,2075.07744,1414106.125,1688.547568,1313.356933,1.615822097,2.077418868,Asia
IND,India,1989,1177020.5,855.334678,336.6645508,2078.132042,1498207.75,1751.604125,1376.093511,1.682338945,2.141418306,Asia
IND,India,1990,1248876.875,873.277798,345.3869934,2078.479486,1581110.375,1810.54686,1430.102629,1.739674119,2.20247236,Asia
IND,India,1991,1288912.625,891.273209,354.1060181,2079.304186,1597820.125,1792.738869,1446.147614,1.750540416,2.170084032,Asia
IND,India,1992,1359505.5,909.307016,363.0844116,2076.91052,1685419,1853.520286,1495.100638,1.802833332,2.235025568,Asia
IND,India,1993,1431690.5,927.40386,372.436554,2075.86928,1765489.375,1903.689915,1543.761636,1.851811777,2.283561996,Asia
IND,India,1994,1516147.75,945.601831,377.710968,2075.687323,1883052,1991.379393,1603.368035,1.933837585,2.40182181,Asia
IND,India,1995,1641349.75,963.922588,381.6901245,2077.097148,2025683.75,2101.500447,1702.781707,2.070300564,2.555076522,Asia
IND,India,1996,1774658,982.365243,385.872345,2079.83032,2178613,2217.721988,1806.515461,2.211276811,2.714616793,Asia
IND,India,1997,1855923.25,1000.90003,390.4251404,2079.382465,2266842.75,2264.804358,1854.254365,2.286061239,2.792217482,Asia
IND,India,1998,2014961.375,1019.483581,395.1845703,2080.741175,2407034,2361.03263,1976.452993,2.45046602,2.92727945,Asia
IND,India,1999,2157765.5,1038.058156,400.287323,2082.693782,2619954.25,2523.899297,2078.655697,2.588254562,3.142653148,Asia
IND,India,2000,2258594,1056.575549,409.2485962,2086.628391,2720586.5,2574.909577,2137.654995,2.644879312,3.185885976,Asia
IND,India,2001,2380421.25,1075.000085,419.7620239,2086.772787,2851826.75,2652.861883,2214.345174,2.717537269,3.255703367,Asia
IND,India,2002,2510063.5,1093.317189,430.7332764,2088.893563,2960309.5,2707.640134,2295.823687,2.789715865,3.290124883,Asia
IND,India,2003,2737701.5,1111.523144,442.3812256,2091.995866,3193001.25,2872.635867,2463.01799,2.958207165,3.450178617,Asia
IND,India,2004,2993553.75,1129.623456,454.5449829,2095.778212,3445980.75,3050.557008,2650.045672,3.142424635,3.61735105,Asia
IND,India,2005,3412601.75,1147.609927,457.6380615,2096.916087,3719020.5,3240.666025,2973.660013,3.556169233,3.87547896,Asia
IND,India,2006,3824682.5,1165.486291,457.9736633,2097.096537,4018801,3448.175265,3281.619466,3.982322815,4.184442215,Asia
IND,India,2007,4285933,1183.209472,459.0289001,2098.121331,4326674,3656.726981,3622.294362,4.450151018,4.492453033,Asia
IND,India,2008,4544137,1200.669765,460.8129272,2099.633091,4460225.5,3714.781225,3784.668468,4.69659762,4.6098708,Asia
IND,India,2009,4860653.5,1217.726215,463.6325989,2103.536185,4810883,3950.709889,3991.581556,4.983915968,4.932883326,Asia
IND,India,2010,5621831.5,1234.28117,467.4125061,2110.392676,5219692,4228.932699,4554.741364,5.699204299,5.291530187,Asia
IND,India,2011,6118499,1250.287943,472.2144775,2113.624592,5493272.5,4393.605914,4893.671921,6.130243735,5.503817085,Asia
IND,India,2012,6620450.5,1265.780247,469.8310852,2115.713864,5793006,4576.628537,5230.33166,6.660224422,5.827808854,Asia
IND,India,2013,6707768.5,1280.842125,483.8543396,2117.113316,6162954,4811.642184,5236.998666,6.548160586,6.016309668,Asia
IND,India,2014,6992451.5,1295.600772,483.0845947,2118.544711,6619643.5,5109.323522,5397.072656,6.832326948,6.468056113,Asia
IND,India,2015,7381976,1310.152403,482.70047,2118.821495,7148966.5,5456.591526,5634.440683,7.217728424,6.989903342,Asia
IND,India,2016,7796715,1324.517249,482.9890137,2121.243071,7739207,5843.039799,5886.457882,7.609987974,7.553857259,Asia
IND,India,2017,8284343,1338.676785,487.190979,2122.940682,8284343,6188.456462,6188.456462,8.009787126,8.009787126,Asia
IND,India,2018,8899718,1352.64228,491.0772095,2122.940682,8791310,6499.360644,6579.506002,8.536672228,8.432686511,Asia
IND,India,2019,9170555,1366.417754,497.6157227,2122.940682,9163052,6705.893548,6711.384548,8.680878273,8.673775908,Asia
IRL,Ireland,1950,15888.31152,2.92115649,1.254613638,2419.41115,25913.30664,8870.906686,5439.048396,5.234293423,8.536958148,Europe
IRL,Ireland,1951,16082.86133,2.91750193,1.242090106,2407.575037,26798.6875,9185.490925,5512.545224,5.3781187,8.961497549,Europe
IRL,Ireland,1952,16700.9668,2.910448073,1.228159547,2395.796828,26337.31055,9049.228808,5738.280285,5.675927488,8.950898874,Europe
IRL,Ireland,1953,17078.02539,2.905671383,1.21523416,2384.07624,27309.11133,9398.554665,5877.479984,5.894643523,9.426000519,Europe
IRL,Ireland,1954,17292.78516,2.895278403,1.200016975,2372.41299,27517.97461,9504.431278,5972.753826,6.074174482,9.665821766,Europe
IRL,Ireland,1955,17703.33789,2.874933867,1.180790663,2360.806799,28789.2168,10013.87097,6157.824391,6.350702974,10.32753065,Europe
IRL,Ireland,1956,17495.4668,2.854348875,1.161618948,2349.257387,27802.94531,9740.556088,6129.407288,6.411080732,10.18817783,Europe
IRL,Ireland,1957,17412.74219,2.837556653,1.119284511,2337.764476,27009.125,9518.444317,6136.526708,6.654660763,10.32212861,Europe
IRL,Ireland,1958,17109.24805,2.811235731,1.102763772,2326.327791,26925.45313,9577.799836,6086.023971,6.66925808,10.49565681,Europe
IRL,Ireland,1959,17810.45703,2.802874525,1.094503284,2314.947055,28459.94727,10153.84278,6354.354029,7.02937856,11.2324879,Europe
IRL,Ireland,1960,18698.35742,2.791989585,1.089340448,2303.621996,29564.73633,10589.12844,6697.144402,7.451241008,11.78146137,Europe
IRL,Ireland,1961,19557.76758,2.77848313,1.084177732,2306.615742,31037.40039,11170.62762,7039.008935,7.820662529,12.41108083,Europe
IRL,Ireland,1962,20047.81836,2.790017749,1.094503284,2309.613378,32230.46484,11552.06445,7185.552266,7.930686153,12.75000086,Europe
IRL,Ireland,1963,20977.1875,2.809735171,1.100698471,2312.61491,33836.05078,12042.43415,7465.894907,8.240917671,13.29254023,Europe
IRL,Ireland,1964,21611.76172,2.823537554,1.105861425,2315.620343,35315.87891,12507.67104,7654.143537,8.439604693,13.79119672,Europe
IRL,Ireland,1965,21925.66992,2.835367866,1.103796124,2318.629682,36160.69141,12753.4391,7732.918958,8.567075922,14.12916412,Europe
IRL,Ireland,1966,22281.96289,2.843254976,1.100285649,2321.642932,36242.56641,12746.85764,7836.779706,8.722732855,14.18789836,Europe
IRL,Ireland,1967,23618.99023,2.859127446,1.094503284,2324.660098,38107.0625,13328.21402,8260.908505,9.28292404,14.97714183,Europe
IRL,Ireland,1968,25439.86523,2.871352172,1.097600818,2327.681184,41573.58984,14478.74985,8859.890292,9.957421435,16.27232498,Europe
IRL,Ireland,1969,26681.33984,2.884267241,1.10069859,2330.706197,44525.73047,15437.44971,9250.647605,10.40043953,17.35621862,Europe
IRL,Ireland,1970,27086.56836,2.908421,1.087275386,2333.735141,45322.19141,15583.09179,9313.152518,10.67487664,17.8615761,Europe
IRL,Ireland,1971,28017.88867,2.944088,1.102715254,2316.73113,46894.82031,15928.47099,9516.661415,10.96721579,18.35633013,Europe
IRL,Ireland,1972,30187.3457,2.986566,1.088026047,2296.587917,49938.20703,16720.9454,10107.7109,12.08099099,19.98529567,Europe
IRL,Ireland,1973,31937.98438,3.034319,1.103381038,2284.031108,52296.00391,17234.84047,10525.5856,12.67301571,20.75109285,Europe
IRL,Ireland,1974,32746.62305,3.085156,1.11906743,2247.668684,54523.93359,17672.9908,10614.25194,13.01901027,21.67697263,Europe
IRL,Ireland,1975,34330.62109,3.137176,1.110232234,2237.727878,57608.16016,18363.06288,10943.16069,13.81848896,23.18797912,Europe
IRL,Ireland,1976,35866.09766,3.189865,1.10128057,2232.234274,58411.68359,18311.64754,11243.76663,14.58970053,23.76085012,Europe
IRL,Ireland,1977,39447.48047,3.242768,1.139540434,2202.673455,63208.04297,19492.00281,12164.75569,15.71590562,25.18213144,Europe
IRL,Ireland,1978,43227.74609,3.294161,1.155595899,2183.053442,67750.63281,20566.88571,13122.53593,17.13532053,26.85610318,Europe
IRL,Ireland,1979,45533.5625,3.342005,1.212436795,2161.340627,69832.63281,20895.43038,13624.62429,17.37597989,26.64870388,Europe
IRL,Ireland,1980,47606.58594,3.384756,1.204950452,2122.100601,71983.00781,21266.82331,14064.99787,18.61795088,28.15106518,Europe
IRL,Ireland,1981,48377.01172,3.422018,1.199676275,2090.708581,74376.60156,21734.71956,14136.98342,19.28774547,29.65369105,Europe
IRL,Ireland,1982,48912.79297,3.453786,1.193297505,2083.383776,76074.96875,22026.54384,14162.07981,19.67453386,30.60016527,Europe
IRL,Ireland,1983,47985.95313,3.479458,1.183429122,2073.181369,75889.11719,21810.61452,13791.21493,19.55845638,30.93142663,Europe
IRL,Ireland,1984,49034.89844,3.49853,1.159785748,2055.130957,79193.60938,22636.25276,14015.85764,20.57254455,33.22560276,Europe
IRL,Ireland,1985,49128.53906,3.510979,1.155205965,2062.194162,81637.22656,23251.98372,13992.83193,20.62266912,34.26882915,Europe
IRL,Ireland,1986,52158.55078,3.516422,1.149760008,2096.725385,81287.54688,23116.55054,14832.84736,21.63598962,33.71904499,Europe
IRL,Ireland,1987,55766.42188,3.515828,1.156626225,2076.058971,85078.05469,24198.58272,15861.53301,23.22416238,35.4311159,Europe
IRL,Ireland,1988,58078.17578,3.512185,1.159216285,2084.430177,89516.92969,25487.5326,16536.19493,24.03594167,37.04702622,Europe
IRL,Ireland,1989,61899.38672,3.509519,1.162383556,2091.754981,94721.36719,26989.84311,17637.56991,25.45810519,38.95719583,Europe
IRL,Ireland,1990,66850.16406,3.510885,1.21543324,2080.244574,102740.9844,29263.5573,19040.82989,26.43972722,40.6348083,Europe
IRL,Ireland,1991,67969.07813,3.51771,1.20690012,2045.190151,104723.5234,29770.36863,19321.96745,27.53634895,42.42669703,Europe
IRL,Ireland,1992,72634.88281,3.529853,1.207041264,1996.794119,108224.7109,30659.83511,20577.31096,30.13629332,44.90255243,Europe
IRL,Ireland,1993,77008.67188,3.546931,1.225002408,1970.110901,111138.7734,31333.78502,21711.35324,31.90891352,46.05088523,Europe
IRL,Ireland,1994,80825.24219,3.567912,1.265557885,1970.372501,117535.7344,32942.44207,22653.37323,32.41280845,47.13457259,Europe
IRL,Ireland,1995,92206.91406,3.592186,1.323488355,1962.001296,128859.6328,35872.20506,25668.74713,35.50946044,49.62465212,Europe
IRL,Ireland,1996,99518.72656,3.619641,1.371912479,1953.599192,138357.75,38224.16367,27494.08755,37.13153786,51.62280718,Europe
IRL,Ireland,1997,111502.5625,3.651096,1.423566818,1954.194139,153596.9375,42068.7206,30539.47705,40.081068,55.21244677,Europe
IRL,Ireland,1998,122571.4297,3.687819,1.516677618,1953.194044,167001.9375,45284.7435,33236.83448,41.37619812,56.37451787,Europe
IRL,Ireland,1999,134600.0156,3.731468,1.615625262,1941.882875,184547.8906,49457.18163,36071.59853,42.90238573,58.82276278,Europe
IRL,Ireland,2000,150364.5469,3.783103,1.688738585,1932.723788,201920.7031,53374.36045,39746.35289,46.06947165,61.86551485,Europe
IRL,Ireland,2001,161672.5625,3.842245,1.740586519,1923.529378,212643.1094,55343.45399,42077.62975,48.28829626,63.5121588,Europe
IRL,Ireland,2002,181303.3438,3.907998,1.768167377,1904.276271,225188.5,57622.47064,46392.89574,53.84588069,66.87947863,Europe
IRL,Ireland,2003,198060.4531,3.980076,1.804571033,1886.786435,231946.2344,58276.83551,49762.9827,58.17026489,68.12250341,Europe
IRL,Ireland,2004,209840.5469,4.05813,1.867924213,1875.255957,247678.7813,61032.73706,51708.68032,59.90590092,70.70807215,Europe
IRL,Ireland,2005,231393.4531,4.141223,1.956697941,1883.193701,261887.0156,63239.05175,55875.63218,62.79604418,71.07145159,Europe
IRL,Ireland,2006,238354,4.230623,2.035443068,1878.812957,274959.875,64992.7623,56340.1655,62.32753319,71.89965654,Europe
IRL,Ireland,2007,260283.0156,4.324641,2.110014677,1864.932283,289584.1563,66961.43246,60186.03986,66.1450405,73.59126256,Europe
IRL,Ireland,2008,248413.3438,4.415872,2.097756386,1843.896208,276731.125,62667.37917,56254.65225,64.22193664,71.542891,Europe
IRL,Ireland,2009,237668.0781,4.494576,1.947847962,1811.802986,262687.875,58445.52968,52878.86513,67.3449179,74.43445293,Europe
IRL,Ireland,2010,241319.5156,4.554321,1.883175969,1720.973817,267345.9688,58701.60859,52986.93606,74.46072808,82.49136184,Europe
IRL,Ireland,2011,246609.625,4.591105,1.849360704,1736.531498,268952.9375,58581.30831,53714.65584,76.79018827,83.74752894,Europe
IRL,Ireland,2012,250748.7656,4.608198,1.838291287,1737.861253,269296.6875,58438.61039,54413.62668,78.48910458,84.29495481,Europe
IRL,Ireland,2013,250350.4844,4.615422,1.885504603,1743.472635,272600.5625,59062.9768,54242.16559,76.15627679,82.92472029,Europe
IRL,Ireland,2014,270237.5625,4.626844,1.927069545,1757.030592,296154.4688,64007.87853,58406.45643,79.81214884,87.46646588,Europe
IRL,Ireland,2015,353539,4.652425,1.988947511,1770.584308,370715.5313,79682.21546,75990.26314,100.3916047,105.2690851,Europe
IRL,Ireland,2016,381243.1875,4.695779,2.058725119,1762.923211,378106.7188,80520.55234,81188.48598,105.0437779,104.179588,Europe
IRL,Ireland,2017,412625.75,4.753279,2.123496056,1774.749783,412625.75,86808.65356,86808.65356,109.488306,109.488306,Europe
IRL,Ireland,2018,441620.2188,4.81869,2.193545103,1785.402163,447766.5625,92922.88205,91647.36033,112.7629226,114.3323246,Europe
IRL,Ireland,2019,501053.5938,4.882495,2.260447741,1771.977942,472685.6563,96812.31752,102622.4489,125.0925365,118.0102258,Europe
ISL,Iceland,1964,3071.420166,0.18914493,0.080019042,2115.840064,2635.574463,13934.15339,16238.44832,18.14107622,15.56679146,Europe
ISL,Iceland,1965,3360.163818,0.192591349,0.083689824,2092.802896,2827.700928,14682.38807,17447.11708,19.18489693,16.14479346,Europe
ISL,Iceland,1966,3595.703125,0.195918595,0.085824184,2080.627783,3074.741455,15693.97458,18353.04668,20.1363036,17.21886521,Europe
ISL,Iceland,1967,3473.976807,0.198989436,0.085475639,2045.21123,3035.761719,15255.89392,17458.0967,19.87222026,17.36549462,Europe
ISL,Iceland,1968,3200.20166,0.201562478,0.086246841,1998.60081,2869.577148,14236.66335,15876.97118,18.56556164,16.64748572,Europe
ISL,Iceland,1969,3360.540771,0.203240131,0.086972997,1970.40033,2937.696289,14454.31215,16534.82884,19.60966902,17.14225651,Europe
ISL,Iceland,1970,3600.351807,0.204426,0.090072878,1953.152831,3156.817139,15442.34656,17612.00535,20.46513785,17.94399586,Europe
ISL,Iceland,1971,4320.385254,0.207088,0.094908468,1915.182082,3569.124023,17234.81816,20862.55724,23.76881006,19.63570978,Europe
ISL,Iceland,1972,4258.591797,0.209929,0.097185768,1882.527513,3789.600586,18051.82031,20285.86711,23.27673216,20.71330666,Europe
ISL,Iceland,1973,4754.869629,0.212814,0.09975493,1865.346082,4047.52124,19019.05533,22342.84224,25.55317259,21.75180749,Europe
ISL,Iceland,1974,5106.454102,0.215563,0.103135347,1840.930434,4278.484375,19847.95338,23688.9174,26.89518398,22.53435008,Europe
